CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_Book,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
809296308,46,M,2,College,Single,"$80K - $120K",41,21526,2332,1313,37,0.108
769574883,41,M,2,"High School",Married,"$40K - $60K",32,12804,2517,1101,37,0.197
787623858,43,M,2,Uneducated,Divorced,"$120K +",24,34516,1938,1215,45,0.056
712027683,47,F,2,Doctorate,Married,"Less than $40K",35,5544,1184,1336,38,0.214
715383108,52,M,2,Graduate,Single,"$120K +",44,34516,2174,1616,50,0.063
710784333,57,M,2,Unknown,Married,"$120K +",36,23700,1314,1644,28,0.055
816596583,45,M,2,Doctorate,Married,"$80K - $120K",40,11710,693,1749,50,0.059
789317883,54,M,2,College,Married,"$80K - $120K",44,18750,1705,1200,36,0.091
787550808,51,M,2,Graduate,Married,"$40K - $60K",40,12240,1566,1422,26,0.128
708177333,51,F,2,"High School",Married,"Less than $40K",36,11261,2485,1158,26,0.221
708557358,43,M,2,College,Married,"$60K - $80K",28,22157,1355,1911,55,0.061
711466533,43,F,2,Graduate,Married,"Less than $40K",33,3933,852,1489,45,0.217
787621158,33,M,2,Unknown,Married,"$60K - $80K",25,6242,491,2187,59,0.079
716924058,58,F,2,Uneducated,Married,"$40K - $60K",49,6175,1166,1417,25,0.189
710801133,34,M,2,Uneducated,Married,"$60K - $80K",36,8581,2326,2513,63,0.271
801728658,53,M,2,Graduate,Single,"$60K - $80K",47,13848,1389,1773,38,0.1
718344033,47,M,2,College,Married,"$120K +",35,3636,1010,1564,59,0.278
715442958,54,M,2,Uneducated,Married,"$60K - $80K",36,11067,2517,1843,38,0.227
780326883,53,M,2,Doctorate,Married,"$60K - $80K",40,11262,1435,2165,61,0.127
718325883,39,M,2,Uneducated,Single,"$40K - $60K",32,7723,1902,1241,22,0.246
720344658,38,M,2,College,Married,"$80K - $120K",23,18226,1847,1681,43,0.101
717728808,39,F,2,Graduate,Married,"Less than $40K",26,4531,1214,1414,40,0.268
799000008,57,M,2,Post-Graduate,Divorced,"$120K +",51,26437,1472,1244,36,0.056
712689333,38,M,2,Unknown,Single,"$80K - $120K",28,20241,1203,1102,31,0.059
712960308,33,F,2,"High School",Single,"Less than $40K",36,8070,2350,2117,61,0.291
713571258,45,M,2,Unknown,Single,"$60K - $80K",26,32349,1630,1343,41,0.05
714534108,45,F,2,"High School",Married,"$40K - $60K",36,6407,1884,1675,47,0.294
715271733,50,F,2,Uneducated,Single,"Less than $40K",37,8520,814,1193,35,0.096
771706308,46,M,2,Doctorate,Single,"$80K - $120K",34,14310,694,1254,34,0.048
794498733,40,M,2,Unknown,Single,"$120K +",21,20056,1602,1687,46,0.08
823535133,45,M,2,Uneducated,Unknown,"$80K - $120K",41,23271,1262,1402,34,0.054
721250358,50,M,2,Unknown,Married,"$40K - $60K",36,5426,1478,1266,22,0.272
824805858,39,F,2,Uneducated,Single,"Less than $40K",35,9235,1479,1537,49,0.16
714970458,39,F,2,"High School",Married,"$40K - $60K",29,9173,2047,1807,33,0.223
719070108,44,M,2,Graduate,Married,"$80K - $120K",35,34516,1726,1729,52,0.05
714989583,46,M,2,Graduate,Married,"$60K - $80K",36,15405,1691,1763,44,0.11
711309033,41,M,2,Unknown,Single,"$60K - $80K",24,17298,2310,3663,65,0.134
708134283,35,M,2,Uneducated,Married,"Less than $40K",36,3131,629,1483,31,0.201
783387783,55,M,2,Uneducated,Divorced,"$60K - $80K",49,10127,1873,1647,53,0.185
716032233,42,M,2,College,Married,"$80K - $120K",32,22120,1805,3981,65,0.082
715993608,51,M,2,College,Single,"$120K +",41,26714,2517,1686,50,0.094
772139433,44,F,2,College,Single,"$40K - $60K",33,4589,1240,1637,61,0.27
710111733,48,M,2,"High School",Married,"$80K - $120K",39,8091,1996,1360,28,0.247
715034358,41,M,2,Graduate,Married,"$120K +",32,14302,2097,1505,35,0.147
803957508,52,M,2,Unknown,Single,"$80K - $120K",47,15904,1024,1433,33,0.064
817245183,51,M,2,Unknown,Unknown,"$120K +",33,19715,1014,1979,40,0.051
711644508,34,M,2,Uneducated,Single,"$80K - $120K",36,12182,1136,2295,63,0.093
713128833,49,M,2,Unknown,Unknown,"$60K - $80K",36,6511,1790,1478,38,0.275
797488158,52,M,2,"High School",Married,"$60K - $80K",46,14316,1081,1313,36,0.076
708358683,46,M,2,Graduate,Married,"$80K - $120K",35,34516,1236,1665,40,0.036
824761458,54,M,2,"High School",Married,"$80K - $120K",50,9519,1936,2489,62,0.203
795795408,53,M,2,Uneducated,Married,"$40K - $60K",47,5579,1423,1514,47,0.255
717904383,40,M,2,Graduate,Married,"$80K - $120K",31,18693,2052,1516,44,0.11
718301508,41,M,2,"High School",Married,"$60K - $80K",30,9428,1765,1457,43,0.187
757266933,52,M,2,Post-Graduate,Married,"$60K - $80K",45,11819,929,2431,46,0.079
780025908,40,F,2,Post-Graduate,Married,"Less than $40K",30,10836,1932,1293,31,0.178
717322833,55,M,2,Unknown,Single,"$80K - $120K",36,10604,1988,1578,30,0.187
710279508,52,M,2,Graduate,Married,"$80K - $120K",42,21782,1006,1537,35,0.046
719127558,43,M,2,"High School",Divorced,"$80K - $120K",31,34516,1075,3015,65,0.031
719461008,51,M,2,"High School",Married,"$60K - $80K",38,22332,1748,1318,28,0.078
709328733,49,F,2,Uneducated,Married,"Less than $40K",37,9723,2459,1258,24,0.253
713279808,53,M,2,Unknown,Married,"$60K - $80K",36,5619,1310,1816,30,0.233
719450508,53,M,2,"High School",Married,"$120K +",41,7272,2037,2333,56,0.28
821836008,57,M,2,Uneducated,Single,"$80K - $120K",53,34516,2099,1233,26,0.061
809959683,55,M,2,College,Married,"$80K - $120K",50,19159,2108,1813,52,0.11
814833408,56,M,2,Doctorate,Married,"$60K - $80K",51,6036,1409,1741,45,0.233
711499158,47,M,2,Uneducated,Married,"$80K - $120K",38,34516,733,3018,60,0.021
714657108,37,F,2,Uneducated,Married,"Less than $40K",28,6660,1362,2660,51,0.205
717784983,41,F,2,Uneducated,Married,"Less than $40K",33,3893,1157,1536,39,0.297
719338383,34,M,2,"High School",Married,"$120K +",21,6259,1063,1836,50,0.17
709316433,52,M,2,"High School",Single,"$60K - $80K",33,33182,1997,1630,43,0.06
718136283,52,M,2,Uneducated,Single,"$80K - $120K",36,22103,1515,1541,29,0.069
771099183,37,F,2,Graduate,Single,"Less than $40K",24,8444,1945,2497,74,0.23
713529858,29,M,2,Graduate,Divorced,"$40K - $60K",22,15578,1383,2492,71,0.089
770662383,38,M,2,Graduate,Single,"$40K - $60K",24,14632,1158,1399,36,0.079
714700158,53,M,2,Unknown,Married,"$60K - $80K",46,6658,1761,1309,40,0.264
720920058,38,M,2,Graduate,Married,"$60K - $80K",25,4800,1212,2935,62,0.252
718623783,56,M,2,College,Married,"$120K +",36,27157,1547,1535,38,0.057
716866308,38,M,2,"High School",Married,"$60K - $80K",33,5940,1101,1872,34,0.185
709493283,42,M,2,Unknown,Single,"$120K +",32,4111,1233,1289,36,0.3
717769008,38,M,2,Graduate,Married,"$80K - $120K",36,11444,1278,2493,44,0.112
721062408,54,M,2,Uneducated,Divorced,"$40K - $60K",34,6387,1597,1294,26,0.25
709288383,32,M,2,Graduate,Divorced,"$80K - $120K",26,29961,789,2337,69,0.026
766429908,49,M,2,"High School",Unknown,"$60K - $80K",42,3017,786,1640,37,0.261
714767508,39,M,2,Graduate,Married,"$40K - $60K",31,8687,1146,2279,33,0.132
720376008,53,F,2,Graduate,Married,"Less than $40K",40,6174,1421,2043,52,0.23
780276258,53,M,2,"High School",Married,"$120K +",39,13091,985,1452,37,0.075
779040408,56,M,2,"High School",Married,"$120K +",37,12181,1702,1478,33,0.14
719125158,35,F,2,"High School",Single,"Less than $40K",15,13882,1452,2685,71,0.105
717141858,56,F,2,"High School",Single,"$40K - $60K",36,13904,625,3151,67,0.045
720314583,54,M,2,Unknown,Married,"$80K - $120K",44,12902,1860,1273,33,0.144
811467708,33,M,2,Graduate,Married,"$80K - $120K",28,22399,1431,2390,62,0.064
708744933,35,M,2,"High School",Married,"$60K - $80K",36,19127,1880,1859,33,0.098
708828258,55,M,2,College,Married,"$120K +",37,32641,1551,1327,30,0.048
824165658,38,M,2,Unknown,Married,"$80K - $120K",34,19259,2266,1388,27,0.118
714347508,35,M,2,Uneducated,Single,"$60K - $80K",21,7766,1278,2423,74,0.165
771086208,57,F,2,Graduate,Married,"Less than $40K",44,6256,1530,1629,43,0.245
715256658,50,M,2,College,Single,"$60K - $80K",36,5965,688,3382,58,0.115
720153258,53,F,2,College,Single,"Less than $40K",45,6210,1083,3095,62,0.174
716612958,35,F,2,College,Married,"$40K - $60K",29,10980,1726,1830,36,0.157
719649408,46,M,2,"High School",Married,"$60K - $80K",35,13768,763,1390,44,0.055
789187908,56,M,2,Uneducated,Married,"$80K - $120K",45,11102,1946,1448,36,0.175
710312658,54,F,2,Unknown,Married,"Less than $40K",43,6266,1819,1456,27,0.29
717013383,52,M,2,"High School",Married,"$80K - $120K",43,31258,1518,2866,53,0.049
720282558,36,M,2,Graduate,Single,"$80K - $120K",27,34516,1568,2873,73,0.045
799249833,34,M,2,Graduate,Single,"Less than $40K",28,4439,844,2858,71,0.19
714002658,49,M,2,Unknown,Married,"$120K +",34,27732,1623,1413,31,0.059
713464983,45,F,2,Graduate,Unknown,"$40K - $60K",36,4947,1053,3479,76,0.213
808169358,57,M,2,Uneducated,Single,"$40K - $60K",52,12291,2289,1683,50,0.186
814513008,38,M,2,Graduate,Married,"$80K - $120K",33,9620,2033,1735,43,0.211
813247083,38,M,2,Graduate,Married,"$80K - $120K",33,16059,618,1357,26,0.038
780078333,56,M,2,Unknown,Married,"$60K - $80K",41,5887,659,1193,26,0.112
789577833,56,M,2,Graduate,Married,"$120K +",49,8902,1932,969,29,0.217
719521983,38,M,2,Uneducated,Married,"$40K - $60K",31,6116,1698,1592,32,0.278
715005558,36,M,2,College,Single,"$80K - $120K",36,8374,2147,2472,65,0.256
772706283,38,F,2,College,Married,"$40K - $60K",28,6275,1579,1585,43,0.252
787500333,52,M,2,Post-Graduate,Single,"$80K - $120K",40,8695,1407,2030,58,0.162
708459633,38,M,2,"High School",Married,"$60K - $80K",26,5815,1698,1604,42,0.292
717648783,63,M,2,"High School",Married,"$80K - $120K",51,6922,1704,1449,28,0.246
714709983,43,F,2,College,Married,"Less than $40K",36,6979,898,1665,44,0.129
779852133,48,M,2,Unknown,Married,"$120K +",32,34516,2098,3093,66,0.061
785311158,54,F,2,Graduate,Single,"Less than $40K",48,6610,928,3328,69,0.14
801726933,34,M,2,Graduate,Married,"$120K +",28,13384,1853,1899,33,0.138
814776033,34,M,2,Graduate,Single,"$80K - $120K",29,13395,1678,2650,69,0.125
757024233,34,M,2,Graduate,Single,"$120K +",27,31313,2152,2555,62,0.069
713469333,40,M,2,"High School",Single,"$80K - $120K",28,19279,1427,1777,56,0.074
714971583,36,M,2,Graduate,Single,"$60K - $80K",27,7776,831,3063,87,0.107
744764433,55,M,2,Uneducated,Married,"$120K +",48,30967,817,1473,35,0.026
720532908,36,F,2,Unknown,Divorced,"$40K - $60K",20,9735,1245,2967,80,0.128
789987183,53,M,2,College,Married,"$80K - $120K",45,21953,1311,1413,37,0.06
710287533,31,M,2,Graduate,Single,"$40K - $60K",36,6269,1169,2221,57,0.186
717437058,38,M,2,Unknown,Divorced,"$60K - $80K",26,26437,681,2167,57,0.026
717327783,39,M,2,Graduate,Married,"$80K - $120K",27,9959,1476,2760,44,0.148
709839858,58,F,2,Graduate,Married,"Less than $40K",39,4608,1077,1535,31,0.234
768212583,49,M,2,Graduate,Married,"$60K - $80K",43,15377,1516,1848,49,0.099
710109633,39,M,2,College,Married,"$60K - $80K",31,9871,1061,1683,34,0.107
718843608,36,F,2,Post-Graduate,Divorced,"Less than $40K",25,8917,1091,3327,80,0.122
752085108,39,F,2,Graduate,Married,"$40K - $60K",29,4955,1157,1824,38,0.234
804663258,54,M,2,"High School",Married,"$80K - $120K",49,14015,2065,1903,49,0.147
716647983,58,F,2,Graduate,Married,"Less than $40K",53,7712,962,1574,34,0.125
816843933,39,M,2,"High School",Married,"$80K - $120K",34,8823,1541,1961,32,0.175
770575233,37,M,2,Graduate,Single,"$60K - $80K",23,5663,1149,2553,61,0.203
708811233,37,M,2,Graduate,Married,"$80K - $120K",27,12702,2008,1992,40,0.158
715479483,35,M,2,College,Married,"$80K - $120K",36,15279,1496,2079,57,0.098
714770808,59,M,2,"High School",Married,"Less than $40K",42,4328,670,1580,54,0.155
719273733,37,M,2,Uneducated,Married,"$60K - $80K",36,7959,998,1855,29,0.125
770882508,38,M,2,College,Married,"$80K - $120K",24,17162,773,2457,54,0.045
721288158,33,M,2,Unknown,Single,"$120K +",15,25033,2300,2529,71,0.092
716460933,51,M,2,Unknown,Married,"$120K +",42,10306,1427,1456,44,0.138
710497608,38,M,2,Uneducated,Single,"$40K - $60K",36,7756,1670,1858,51,0.215
721443408,46,M,2,Uneducated,Single,"$120K +",33,34516,676,3508,58,0.02
709149408,36,M,2,Uneducated,Married,"$60K - $80K",36,5605,1322,2338,41,0.236
787868958,36,M,2,"High School",Single,"$80K - $120K",27,14690,979,2746,68,0.067
778943883,51,M,2,Uneducated,Single,"$120K +",36,34516,888,1959,42,0.026
715462008,45,M,2,College,Married,"$60K - $80K",35,17884,2096,2031,49,0.117
711734508,55,M,2,Graduate,Married,"$80K - $120K",47,9959,1209,1584,28,0.121
720467583,52,M,2,"High School",Single,"$80K - $120K",46,34516,2517,3072,67,0.073
779783508,45,M,2,Graduate,Married,"$40K - $60K",34,13129,901,2564,56,0.069
714816258,37,M,2,Graduate,Single,"$60K - $80K",36,7638,947,2336,58,0.124
709096908,57,M,2,Graduate,Married,"$120K +",49,4698,984,1865,35,0.209
721055058,36,M,2,Uneducated,Married,"$60K - $80K",21,12763,2517,2599,46,0.197
712112733,33,M,2,Doctorate,Single,"$40K - $60K",25,9371,1541,2518,67,0.164
790225758,41,M,2,College,Single,"$80K - $120K",35,2647,620,2262,47,0.234
713879283,55,F,2,Graduate,Married,"Less than $40K",47,4580,1300,1694,34,0.284
767687208,31,M,2,Unknown,Single,"$80K - $120K",24,34516,1180,2329,69,0.034
786566733,49,M,2,Unknown,Single,"$80K - $120K",43,4939,1190,3764,64,0.241
708292833,35,M,2,"High School",Single,"$120K +",36,27389,1250,2754,60,0.046
815001108,48,M,2,Doctorate,Single,"Less than $40K",43,5945,1685,3598,67,0.283
772776033,33,M,2,College,Single,"$80K - $120K",23,7081,1874,2249,47,0.265
719804208,36,M,2,Graduate,Married,"$40K - $60K",28,6824,1873,1933,48,0.274
711426033,49,M,2,Graduate,Married,"$80K - $120K",39,11332,946,3806,65,0.083
720228708,56,M,2,"High School",Married,"$120K +",46,27029,1347,1302,27,0.05
720264783,58,F,2,Graduate,Married,"Less than $40K",44,5031,1327,1433,34,0.264
709623483,56,M,2,"High School",Married,"$120K +",41,18442,1470,1281,36,0.08
713625483,58,M,2,College,Married,"$80K - $120K",44,11811,2508,1469,29,0.212
709616958,38,M,2,"High School",Single,"$60K - $80K",30,26556,1583,3168,73,0.06
789786258,39,M,2,"High School",Married,"$80K - $120K",28,26570,1915,2118,33,0.072
797166633,47,M,2,Unknown,Single,"$80K - $120K",41,10606,1713,2694,61,0.162
716456808,36,F,2,"High School",Single,"Less than $40K",36,8087,1263,2429,69,0.156
716819958,60,M,2,Graduate,Married,"$60K - $80K",50,9033,845,1661,35,0.094
815510883,36,M,2,Post-Graduate,Single,"$40K - $60K",31,11862,2282,2576,74,0.192
718983333,53,M,2,Uneducated,Married,"$80K - $120K",43,6704,1354,1331,30,0.202
710496708,41,M,2,College,Single,"$120K +",32,5489,1513,4085,65,0.276
806889633,38,M,2,Uneducated,Married,"$80K - $120K",33,20117,1226,2906,58,0.061
719493858,52,F,2,Graduate,Married,"Less than $40K",43,8203,654,2910,63,0.08
717225258,35,M,2,Graduate,Single,"$120K +",27,13655,1048,2383,59,0.077
721485708,58,M,2,Uneducated,Married,"$80K - $120K",46,9149,1806,1220,36,0.197
717828108,57,M,2,Graduate,Married,"$80K - $120K",42,21875,2517,1327,31,0.115
795997908,36,M,2,"High School",Married,"$80K - $120K",30,16050,1480,3215,56,0.092
709886583,37,F,2,"High School",Single,"Less than $40K",28,7411,633,2761,77,0.085
712338033,36,M,2,"High School",Married,"$80K - $120K",26,15982,1691,1687,40,0.106
818034558,44,M,2,Unknown,Unknown,"$60K - $80K",39,22075,1506,2337,40,0.068
788896983,53,M,2,Graduate,Married,"$60K - $80K",38,7928,1228,1537,37,0.155
772399983,55,M,2,College,Single,"$80K - $120K",45,34516,1433,1966,31,0.042
826130133,58,M,2,Graduate,Married,"$120K +",54,31680,1812,1121,25,0.057
713682708,45,M,2,College,Divorced,"$40K - $60K",37,10991,1328,3692,60,0.121
717066408,36,M,2,Graduate,Married,"$60K - $80K",36,5550,1518,2540,62,0.274
719336583,55,M,2,Uneducated,Married,"$120K +",44,27745,1300,1525,21,0.047
714093108,58,F,2,"High School",Single,"$40K - $60K",36,7372,1210,1707,56,0.164
712494108,38,M,2,Post-Graduate,Single,"$60K - $80K",36,34516,1954,1872,52,0.057
713295183,48,M,2,Graduate,Divorced,"$80K - $120K",29,24446,1854,3897,75,0.076
820906233,45,M,2,Graduate,Married,"$40K - $60K",41,8532,2165,3242,63,0.254
818294958,52,M,2,College,Married,"$120K +",47,27347,719,4040,77,0.026
809984133,37,M,2,Doctorate,Single,"$120K +",32,32056,1887,2730,68,0.059
751227183,36,M,2,Unknown,Single,"$80K - $120K",29,5346,1539,2283,51,0.288
709074108,36,M,2,College,Single,"$60K - $80K",24,23032,840,2787,73,0.036
708532308,37,M,2,Uneducated,Single,"$60K - $80K",36,11419,2517,3000,70,0.22
816890883,35,M,2,Uneducated,Single,"$60K - $80K",30,21695,1257,2266,74,0.058
709826058,49,M,2,Unknown,Married,"$80K - $120K",36,34516,2435,1805,34,0.071
789266208,56,M,2,"High School",Married,"$80K - $120K",45,5920,1589,1408,28,0.268
798114033,46,M,2,Graduate,Married,"$60K - $80K",40,7949,1514,3355,58,0.19
778148283,48,M,2,Doctorate,Single,"$120K +",41,20148,1084,3921,74,0.054
711368283,39,M,2,Unknown,Married,"$80K - $120K",27,34516,1629,3448,53,0.047
789338583,42,M,2,Doctorate,Married,"$80K - $120K",32,26222,1073,1988,30,0.041
714603558,37,M,2,"High School",Single,"$40K - $60K",24,11699,1758,2007,46,0.15
801989733,55,M,2,Uneducated,Single,"$60K - $80K",48,7667,1193,3915,76,0.156
711256908,39,M,2,"High School",Single,"$60K - $80K",28,10331,957,3695,81,0.093
780416433,38,M,2,Unknown,Married,"Less than $40K",25,8740,734,2169,38,0.084
711738333,34,M,2,Graduate,Married,"$80K - $120K",23,7567,1776,2361,45,0.235
720323208,43,M,2,Graduate,Married,"$120K +",31,34516,2398,4976,88,0.069
779284833,55,M,2,Post-Graduate,Single,"$60K - $80K",37,22127,1799,3591,63,0.081
771335358,37,M,2,College,Divorced,"$40K - $60K",24,8120,2098,3161,54,0.258
717830583,41,M,2,Graduate,Married,"$80K - $120K",36,9133,2140,4101,88,0.234
719108358,39,M,2,Post-Graduate,Married,"$80K - $120K",31,18974,2517,2783,56,0.133
710799783,35,M,2,Unknown,Married,"$120K +",36,15202,1779,3143,60,0.117
798988983,51,F,2,Uneducated,Married,"Less than $40K",45,7165,2037,3553,78,0.284
799700208,38,M,2,Graduate,Single,"$60K - $80K",32,26988,1587,3732,70,0.059
804820233,38,M,2,Unknown,Divorced,"$80K - $120K",33,11777,1781,2763,62,0.151
771212508,34,F,2,Unknown,Single,"Less than $40K",21,6131,1270,2825,93,0.207
780202908,53,F,2,Graduate,Single,"Less than $40K",43,6853,1480,2833,70,0.216
712762758,46,M,2,Graduate,Married,"$60K - $80K",34,9451,1280,3179,79,0.135
737944908,58,M,2,Unknown,Married,"$60K - $80K",51,14976,1463,1599,36,0.098
715992558,52,M,2,Doctorate,Married,"$80K - $120K",38,12878,1628,1968,59,0.126
718682883,41,M,2,Unknown,Single,"$80K - $120K",34,19110,2449,4478,76,0.128
717237708,54,M,2,Post-Graduate,Single,"$60K - $80K",38,14265,1878,3982,58,0.132
709216533,52,M,2,College,Married,"$80K - $120K",36,2803,778,3142,64,0.278
720562008,34,M,2,Graduate,Single,"$80K - $120K",22,34516,1263,2759,65,0.037
711989358,50,M,2,Graduate,Single,"$80K - $120K",36,19595,1187,3811,62,0.061
716363658,51,M,2,Doctorate,Single,"$120K +",36,25873,582,3920,84,0.022
716878533,55,M,2,Unknown,Married,"$80K - $120K",46,10979,1889,1425,33,0.172
709695333,48,M,2,"High School",Single,"$80K - $120K",36,10227,1695,3577,82,0.166
818305008,41,F,2,Graduate,Married,"$40K - $60K",36,11239,1375,3978,89,0.122
788159433,53,M,2,Unknown,Single,"$60K - $80K",45,22558,818,3855,70,0.036
708112008,56,M,2,Graduate,Married,"$80K - $120K",36,23510,1049,1661,35,0.045
815062383,35,F,2,"High School",Married,"Less than $40K",30,4549,1193,1914,33,0.262
818687958,48,M,2,Graduate,Divorced,"$80K - $120K",43,6383,1436,4462,88,0.225
710077008,43,M,2,Uneducated,Single,"$120K +",33,30137,1368,3522,74,0.045
711750183,63,F,2,Graduate,Single,"Less than $40K",55,15987,1345,3640,56,0.084
711046383,55,M,2,Graduate,Single,"$80K - $120K",36,34516,1316,3542,60,0.038
720877083,50,M,2,Graduate,Married,"$80K - $120K",36,9748,1354,3323,66,0.139
719398158,51,M,2,Unknown,Unknown,"$80K - $120K",39,9854,1886,3912,76,0.191
718815108,50,M,2,Unknown,Married,"$80K - $120K",38,6030,1315,3420,81,0.218
719266158,42,M,2,Graduate,Divorced,"$80K - $120K",35,6779,1359,3434,65,0.2
709562358,55,F,2,Unknown,Single,"Less than $40K",43,5353,1594,4456,79,0.298
816084333,42,M,2,Unknown,Single,"$120K +",37,34516,1230,3260,63,0.036
719608308,37,M,2,"High School",Single,"$60K - $80K",29,9829,2517,2927,73,0.256
714467733,45,M,2,Graduate,Married,"$60K - $80K",36,30428,1721,4178,69,0.057
715480983,55,F,2,College,Single,"Less than $40K",36,5719,892,3403,68,0.156
711978858,59,M,2,Graduate,Single,"Less than $40K",49,6834,900,4422,70,0.132
788820933,59,M,2,Graduate,Single,"$60K - $80K",42,16727,1380,3511,73,0.083
709914858,48,F,2,Graduate,Married,"Less than $40K",36,6362,1705,5169,84,0.268
756727233,49,M,2,"High School",Single,"$120K +",42,21144,1190,4895,66,0.056
712460433,39,M,2,Uneducated,Single,"$40K - $60K",25,9121,1426,4112,80,0.156
